snapped_at,price,market_cap,total_volume
2024-08-07 00:00:00 UTC,0.0008467812623479294,25509264.016490526,31082.40020272397
2024-08-08 00:00:00 UTC,0.0008535000253473325,25731534.5212485,42261.86899873845
2024-08-09 00:00:00 UTC,0.0010569756269320444,31737425.67692403,40204.733109825356
2024-08-10 00:00:00 UTC,0.001240203092563282,37237148.18446037,39474.51977154483
2024-08-11 00:00:00 UTC,0.0011650801199190204,34956506.756661445,33708.31303141314
2024-08-12 00:00:00 UTC,0.001101101421933566,33049891.396759626,27850.74974605818
2024-08-13 00:00:00 UTC,0.001265395266843124,37958893.271926254,34485.380265772736
2024-08-14 00:00:00 UTC,0.0013458973670888769,40298757.87444957,82497.55318566259
2024-08-15 00:00:00 UTC,0.0013371644257321707,39635494.86668976,49028.352904467436
2024-08-16 00:00:00 UTC,0.0012232443659728248,36612935.83457529,44160.84403521494
2024-08-17 00:00:00 UTC,0.0012253476325367499,36654266.263045356,28399.829313539594
2024-08-18 00:00:00 UTC,0.0013724140254691227,41044677.426097274,44193.24527068101
2024-08-19 00:00:00 UTC,0.0013161370463641452,39386181.69989806,31445.718879092095
2024-08-20 00:00:00 UTC,0.0013542176309162112,40409903.85650134,44496.59835931145
2024-08-21 00:00:00 UTC,0.0013020354999498005,39032461.62228276,30799.835755902568
2024-08-22 00:00:00 UTC,0.0012160762407160074,36458509.34767494,42331.91944256364
2024-08-23 00:00:00 UTC,0.0011851523846457624,35576151.416548036,20666.029295837256
2024-08-24 00:00:00 UTC,0.001221245081720694,36759558.81038053,60259.24981015485
2024-08-25 00:00:00 UTC,0.0011840140852085064,35585581.58752416,31326.032519461434
2024-08-26 00:00:00 UTC,0.0011169849313853938,33695743.05726025,20343.931495891764
2024-08-27 00:00:00 UTC,0.0012486485770558063,37700213.805106714,86551.68004704216
2024-08-28 00:00:00 UTC,0.001197658761190417,36194017.490191944,118416.88560171123
2024-08-29 00:00:00 UTC,0.0012578090375854711,38052829.9951033,37820.04307039739
2024-08-30 00:00:00 UTC,0.001256123869788279,38014625.5179459,39301.22221031104
2024-08-31 00:00:00 UTC,0.0012876461660943353,39025967.95566027,60980.16364331424
2024-09-01 00:00:00 UTC,0.0012469961748910504,37805663.30447871,38422.7317569802
2024-09-02 00:00:00 UTC,0.001267258259329537,38413573.26851829,31661.52581878526
2024-09-03 00:00:00 UTC,0.0013429683431278447,40592787.34074887,39447.32069236743
2024-09-04 00:00:00 UTC,0.0012336681978727464,37545599.527444005,29728.246907893987
2024-09-05 00:00:00 UTC,0.0013689947143606608,41499658.10341415,32646.865722421917
2024-09-06 00:00:00 UTC,0.0014804662691159938,44859037.59263338,32109.10696699295
2024-09-07 00:00:00 UTC,0.0014165347412655694,42894403.78184626,50755.27827613609
2024-09-08 00:00:00 UTC,0.001410747602682401,42683001.60136582,36069.92686114932
2024-09-09 00:00:00 UTC,0.0014230342958554763,43196278.12969163,55153.02120712063
2024-09-10 00:00:00 UTC,0.0013459281861806982,40846091.84137845,64490.174190627724
2024-09-11 00:00:00 UTC,0.0013979090344270412,42443792.29269336,34167.22468953063
2024-09-12 00:00:00 UTC,0.0013869738901231474,42169483.52554245,30694.437051438555
2024-09-13 00:00:00 UTC,0.00134464954287447,40914388.15041696,50206.176850544114
2024-09-14 00:00:00 UTC,0.0013741968410599821,41791673.43497047,21234.39911391155
2024-09-15 00:00:00 UTC,0.001253960005387841,38236598.364016466,47434.2071739007
2024-09-16 00:00:00 UTC,0.0013125911740123673,40029448.524548285,30426.146578409716
2024-09-17 00:00:00 UTC,0.0012392623123592557,37924654.016247414,35124.21251069932
2024-09-18 00:00:00 UTC,0.0011840883144459452,36259315.57619955,39831.673359117725
2024-09-19 00:00:00 UTC,0.0012789448519357762,39154752.38645469,46277.24581646647
2024-09-20 00:00:00 UTC,0.001216653408146824,37292940.392317906,46511.7751446821
2024-09-21 00:00:00 UTC,0.0011893604955095015,36554157.22409035,33491.24355042247
2024-09-22 00:00:00 UTC,0.001207495087599542,37151568.239508025,14571.179013773062
2024-09-23 00:00:00 UTC,0.0013482801831102922,41511178.02194468,29403.157894216416
2024-09-24 00:00:00 UTC,0.0012899575779078036,39702153.715082206,26611.325813621846
2024-09-25 00:00:00 UTC,0.0013130336678612877,40478909.08211456,31569.80023824753
2024-09-26 00:00:00 UTC,0.0012847733868818782,39639626.6666544,11867.503340902784
